date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:49	977/977	---MCZ	200	added ('OK')	text/css	etag:W/%226732e55b-3d1%22	https://demo.7iquid.com/basilico/main/wp-content/themes/basilico/style.css?ver=1.0.0	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/themes/basilico/style8a54.css	(from https://demo.7iquid.com/basilico/main/)
15:22:49	1429663/1429663	---MCZ	200	added ('OK')	text/css	etag:W/%226784c518-15d09f%22	https://demo.7iquid.com/basilico/main/wp-content/themes/basilico/assets/css/style.css?ver=1.0.0	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/themes/basilico/assets/css/style8a54.css	(from https://demo.7iquid.com/basilico/main/)
15:22:49	18468/18468	---MCZ	200	added ('OK')	text/css	etag:W/%22675a42d0-4824%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.25.11	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/elementor/assets/lib/animations/animations.min1ffb.css	(from https://demo.7iquid.com/basilico/main/)
15:22:49	58071/58071	---MCZ	200	added ('OK')	text/css	etag:W/%22675a42d0-e2d7%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://demo.7iquid.com/basilico/main/)
15:22:50	669/669	---MCZ	200	added ('OK')	text/css	etag:W/%22675a42d0-29d%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://demo.7iquid.com/basilico/main/)
15:22:50	677/677	---MCZ	200	added ('OK')	text/css	etag:W/%22675a42d0-2a5%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://demo.7iquid.com/basilico/main/)
15:22:50	675/675	---MCZ	200	added ('OK')	text/css	etag:W/%22675a42d0-2a3%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://demo.7iquid.com/basilico/main/)
15:22:50	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%226732e586-15601%22	https://demo.7iquid.com/basilico/main/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-includes/js/jquery/jquery.minf43b.js	(from https://demo.7iquid.com/basilico/main/)
15:22:51	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%226732e586-3509%22	https://demo.7iquid.com/basilico/main/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://demo.7iquid.com/basilico/main/)
15:22:51	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675a42af-2fa6%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/pxltheme-core/assets/js/libs/waypoints.min.js?ver=2.0.5	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/pxltheme-core/assets/js/libs/waypoints.minc1b4.js	(from https://demo.7iquid.com/basilico/main/)
15:22:51	9636/9636	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675a4390-25a4%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.9.4.3	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min6fb9.js	(from https://demo.7iquid.com/basilico/main/)
15:22:51	4035/4035	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675a4390-fc3%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=9.4.3	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.minceb1.js	(from https://demo.7iquid.com/basilico/main/)
15:22:52	1720/1720	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675a4390-6b8%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.9.4.3	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.mine74b.js	(from https://demo.7iquid.com/basilico/main/)
15:22:52	3178/3178	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675a4390-c6a%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=9.4.3	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.minceb1.js	(from https://demo.7iquid.com/basilico/main/)
15:22:52	50596/50596	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675a42e0-c5a4%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.min.js?ver=4.15.19	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.min7400.js	(from https://demo.7iquid.com/basilico/main/)
15:22:52	70851/70851	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675a42e0-114c3%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/wp-user-avatar/assets/select2/select2.min.js?ver=4.15.19	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/wp-user-avatar/assets/select2/select2.min7400.js	(from https://demo.7iquid.com/basilico/main/)
15:22:53	139153/139153	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675a42af-21f91%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/pxltheme-core/assets/js/libs/swiper/swiper.min.js?ver=5.3.6	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/pxltheme-core/assets/js/libs/swiper/swiper.min48f5.js	(from https://demo.7iquid.com/basilico/main/)
15:22:53	2939/2939	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675a4390-b7b%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=9.4.3	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.minceb1.js	(from https://demo.7iquid.com/basilico/main/)
15:22:54	217405/217405	---MCZ	200	added ('OK')	application/json	date:Mon,%2005%20May%202025%2009:52:54%20GMT	https://demo.7iquid.com/basilico/main/wp-json/wp/v2/pages/2260	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-json/wp/v2/pages/2260.json	(from https://demo.7iquid.com/basilico/main/)
15:22:54	1431764/1431764	---MCZ	200	added ('OK')	application/json	date:Mon,%2005%20May%202025%2009:52:54%20GMT	https://demo.7iquid.com/basilico/main/wp-json/	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-json/index.html	(from https://demo.7iquid.com/basilico/main/)
15:22:55	2152/2152	---MCZ	200	added ('OK')	application/json	date:Mon,%2005%20May%202025%2009:52:55%20GMT	https://demo.7iquid.com/basilico/main/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.7iquid.com%2Fbasilico%2Fmain%2F	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-json/oembed/1.0/embed6399.json	(from https://demo.7iquid.com/basilico/main/)
15:22:55	2303/2303	---MCZ	200	added ('OK')	text/xml	date:Mon,%2005%20May%202025%2009:52:55%20GMT	https://demo.7iquid.com/basilico/main/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.7iquid.com%2Fbasilico%2Fmain%2F&format=xml	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-json/oembed/1.0/embedbaed	(from https://demo.7iquid.com/basilico/main/)
15:22:55	692/692	---M--	200	added ('OK')	image/png	etag:%226732e577-2b4%22	https://demo.7iquid.com/basilico/main/wp-content/uploads/2024/10/el-icon.png	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/uploads/2024/10/el-icon.png	(from https://demo.7iquid.com/basilico/main/)
15:22:56	326628/326628	---M--	200	added ('OK')	font/woff2	etag:%22675a4390-4fbe4%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/fonts/Inter-VariableFont_slnt,wght.woff2	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/fonts/Inter-VariableFont_slnt,wght.woff2	(from https://demo.7iquid.com/basilico/main/)
15:22:57	146060/146060	---M--	200	added ('OK')	font/woff2	etag:%22675a4390-23a8c%22	https://demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/fonts/cardo_normal_400.woff2	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/woocommerce/assets/fonts/cardo_normal_400.woff2	(from https://demo.7iquid.com/basilico/main/)
15:22:59	2302/2302	---M--	200	added ('OK')	image/png	etag:%226732e57e-8fe%22	https://demo.7iquid.com/basilico/main/wp-content/uploads/2023/07/logo.png	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/uploads/2023/07/logo.png	(from https://demo.7iquid.com/basilico/main/)
15:22:59	134365/134365	---M--	200	added ('OK')	image/jpeg	etag:%226732e577-20cdd%22	https://demo.7iquid.com/basilico/main/wp-content/uploads/2023/09/calum-lewis-8Nc_oQsc2qQ-unsplash.jpg	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/uploads/2023/09/calum-lewis-8Nc_oQsc2qQ-unsplash.jpg	(from https://demo.7iquid.com/basilico/main/)
15:22:59	303035/303035	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20May%202025%2009:53:00%20GMT	https://demo.7iquid.com/basilico/main/home-2/	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/home-2/index.html	(from https://demo.7iquid.com/basilico/main/)
15:22:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20May%202025%2009:53:00%20GMT	https://demo.7iquid.com/basilico/main/blog-right-sidebar	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/blog-right-sidebar	(from https://demo.7iquid.com/basilico/main/)
15:23:00	182470/182470	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20May%202025%2009:53:00%20GMT	https://demo.7iquid.com/basilico/main/home-4/	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/home-4/index.html	(from https://demo.7iquid.com/basilico/main/)
15:23:00	243376/243376	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20May%202025%2009:53:00%20GMT	https://demo.7iquid.com/basilico/main/home-3/	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/home-3/index.html	(from https://demo.7iquid.com/basilico/main/)
15:23:00	2219/2219	---M--	200	added ('OK')	image/png	etag:%226732e57e-8ab%22	https://demo.7iquid.com/basilico/main/wp-content/uploads/2023/07/logo_black.png	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/uploads/2023/07/logo_black.png	(from https://demo.7iquid.com/basilico/main/)
15:23:02	68/68	---M--	200	added ('OK')	image/png	etag:%226732e575-44%22	http://demo.7iquid.com/basilico/main/wp-content/plugins/revslider/public/assets/assets/dummy.png	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/plugins/revslider/public/assets/assets/dummy.png	(from https://demo.7iquid.com/basilico/main/)
15:23:02	209985/209985	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20May%202025%2009:53:01%20GMT	https://demo.7iquid.com/basilico/main/about-us/	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/about-us/index.html	(from https://demo.7iquid.com/basilico/main/)
15:23:02	148972/148972	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20May%202025%2009:53:01%20GMT	https://demo.7iquid.com/basilico/main/book-table/	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/book-table/index.html	(from https://demo.7iquid.com/basilico/main/)
15:23:04	142113/142113	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20May%202025%2009:53:02%20GMT	https://demo.7iquid.com/basilico/main/careers/	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/careers/index.html	(from https://demo.7iquid.com/basilico/main/)
15:23:08	127669/127669	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20May%202025%2009:53:03%20GMT	https://demo.7iquid.com/basilico/main/gallery/	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/gallery/index.html	(from https://demo.7iquid.com/basilico/main/)
15:23:08	146143/146143	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20May%202025%2009:53:04%20GMT	https://demo.7iquid.com/basilico/main/faqs/	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/faqs/index.html	(from https://demo.7iquid.com/basilico/main/)
15:23:08	129349/129349	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20May%202025%2009:53:05%20GMT	https://demo.7iquid.com/basilico/main/history/	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/history/index.html	(from https://demo.7iquid.com/basilico/main/)
15:23:11	90229/90229	---M--	200	added ('OK')	image/png	etag:%226732e57a-16075%22	http://demo.7iquid.com/basilico/main/wp-content/uploads/2023/12/slider-1-overlay.png	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/uploads/2023/12/slider-1-overlay.png	(from https://demo.7iquid.com/basilico/main/)
15:23:11	82357/82357	---M--	200	added ('OK')	image/jpeg	etag:%226732e580-141b5%22	https://demo.7iquid.com/basilico/main/wp-content/uploads/2023/10/Food_Photography_Dubai23.jpg	C:/My%20Web%20Sites/basilico/demo.7iquid.com/basilico/main/wp-content/uploads/2023/10/Food_Photography_Dubai23.jpg	(from https://demo.7iquid.com/basilico/main/)
